Time	Type	Process
360.0759029318656	departure	<__main__.Process object at 0x0000014F521A3590>
360.1404578115543	swapping	<__main__.Process object at 0x0000014F521A3590>
360.1404578115543	arrival	<__main__.Process object at 0x0000014F523A3DD0>
360.1404578115543	departure	<__main__.Process object at 0x0000014F521A3650>
360.1430767748729	arrival	<__main__.Process object at 0x0000014F523A3E90>
360.1430767748729	departure	<__main__.Process object at 0x0000014F521A3590>
360.1719936490763	swapping	<__main__.Process object at 0x0000014F521A3590>
360.1719936490763	arrival	<__main__.Process object at 0x0000014F523A3F90>
360.1719936490763	departure	<__main__.Process object at 0x0000014F521A3710>
360.1733897587599	swapping	<__main__.Process object at 0x0000014F521A3710>
360.1733897587599	arrival	<__main__.Process object at 0x0000014F523B00D0>
360.1733897587599	departure	<__main__.Process object at 0x0000014F521A3710>
360.2043608675102	arrival	<__main__.Process object at 0x0000014F523B0190>
360.2043608675102	departure	<__main__.Process object at 0x0000014F521A3790>
360.21298660199267	swapping	<__main__.Process object at 0x0000014F521A3790>
360.21298660199267	arrival	<__main__.Process object at 0x0000014F523B0290>
360.21298660199267	departure	<__main__.Process object at 0x0000014F521A3790>
360.2222306504224	swapping	<__main__.Process object at 0x0000014F521A3790>
360.2222306504224	arrival	<__main__.Process object at 0x0000014F523B0390>
360.2222306504224	departure	<__main__.Process object at 0x0000014F521A3790>
360.2366774943064	arrival	<__main__.Process object at 0x0000014F523B0450>
360.2366774943064	departure	<__main__.Process object at 0x0000014F521A3950>
360.27995179631614	arrival	<__main__.Process object at 0x0000014F523B0510>
360.27995179631614	departure	<__main__.Process object at 0x0000014F521A3590>
360.372863063899	arrival	<__main__.Process object at 0x0000014F523B05D0>
360.372863063899	departure	<__main__.Process object at 0x0000014F521A3890>
360.3878508031119	swapping	<__main__.Process object at 0x0000014F521A3890>
360.3878508031119	arrival	<__main__.Process object at 0x0000014F523B06D0>
360.3878508031119	departure	<__main__.Process object at 0x0000014F521A3A50>
360.40176309902523	swapping	<__main__.Process object at 0x0000014F521A3A50>
360.40176309902523	arrival	<__main__.Process object at 0x0000014F523B07D0>
360.40176309902523	departure	<__main__.Process object at 0x0000014F521A3B10>
360.4211251528074	arrival	<__main__.Process object at 0x0000014F523B0890>
360.4211251528074	departure	<__main__.Process object at 0x0000014F521A3A50>
360.4388073185431	swapping	<__main__.Process object at 0x0000014F521A3A50>
360.4388073185431	arrival	<__main__.Process object at 0x0000014F523B0990>
360.4388073185431	departure	<__main__.Process object at 0x0000014F521A3BD0>
360.4959787542669	swapping	<__main__.Process object at 0x0000014F521A3BD0>
360.4959787542669	arrival	<__main__.Process object at 0x0000014F523B0A90>
360.4959787542669	departure	<__main__.Process object at 0x0000014F521A3C50>
360.5076813304693	arrival	<__main__.Process object at 0x0000014F523B0B50>
360.5076813304693	departure	<__main__.Process object at 0x0000014F521A3BD0>
360.5278088953866	arrival	<__main__.Process object at 0x0000014F523B0C10>
360.5278088953866	departure	<__main__.Process object at 0x0000014F521A3A50>
360.6161585153493	arrival	<__main__.Process object at 0x0000014F523B0CD0>
360.6161585153493	departure	<__main__.Process object at 0x0000014F521A3890>
360.74175920430804	arrival	<__main__.Process object at 0x0000014F523B0D90>
360.85483450187917	arrival	<__main__.Process object at 0x0000014F523B0E10>
360.85483450187917	departure	<__main__.Process object at 0x0000014F521A3D10>
360.86018958362797	swapping	<__main__.Process object at 0x0000014F521A3D10>
360.86018958362797	arrival	<__main__.Process object at 0x0000014F523B0F10>
360.86018958362797	departure	<__main__.Process object at 0x0000014F521A3D10>
360.881134226924	arrival	<__main__.Process object at 0x0000014F523B0FD0>
360.881134226924	departure	<__main__.Process object at 0x0000014F521A3D90>
360.8910750061095	swapping	<__main__.Process object at 0x0000014F521A3D90>
360.8910750061095	arrival	<__main__.Process object at 0x0000014F523B10D0>
360.8910750061095	departure	<__main__.Process object at 0x0000014F521A3D90>
361.01043443573764	arrival	<__main__.Process object at 0x0000014F523B1190>
361.01043443573764	departure	<__main__.Process object at 0x0000014F521A3E50>
361.139132932135	arrival	<__main__.Process object at 0x0000014F523B1250>
361.4925265027194	arrival	<__main__.Process object at 0x0000014F523B12D0>
361.4925265027194	departure	<__main__.Process object at 0x0000014F521A3ED0>
361.5094832369964	swapping	<__main__.Process object at 0x0000014F521A3ED0>
361.5094832369964	arrival	<__main__.Process object at 0x0000014F523B13D0>
361.5094832369964	departure	<__main__.Process object at 0x0000014F521A3F90>
361.55107845428415	swapping	<__main__.Process object at 0x0000014F521A3F90>
361.55107845428415	arrival	<__main__.Process object at 0x0000014F523B14D0>
361.55107845428415	departure	<__main__.Process object at 0x0000014F521AC050>
361.58833395938484	swapping	<__main__.Process object at 0x0000014F521AC050>
361.58833395938484	arrival	<__main__.Process object at 0x0000014F523B15D0>
361.58833395938484	departure	<__main__.Process object at 0x0000014F521AC050>
361.60322542261383	arrival	<__main__.Process object at 0x0000014F523B1690>
361.60322542261383	departure	<__main__.Process object at 0x0000014F521A3F90>
361.62355024225644	swapping	<__main__.Process object at 0x0000014F521A3F90>
361.62355024225644	arrival	<__main__.Process object at 0x0000014F523B1790>
361.62355024225644	departure	<__main__.Process object at 0x0000014F521AC190>
361.63266713810765	swapping	<__main__.Process object at 0x0000014F521AC190>
361.63266713810765	arrival	<__main__.Process object at 0x0000014F523B1890>
361.63266713810765	departure	<__main__.Process object at 0x0000014F521AC190>
361.65691551797096	swapping	<__main__.Process object at 0x0000014F521AC190>
361.65691551797096	arrival	<__main__.Process object at 0x0000014F523B1910>
361.65691551797096	departure	<__main__.Process object at 0x0000014F521AC2D0>
361.684374640554	arrival	<__main__.Process object at 0x0000014F523B1A10>
361.684374640554	departure	<__main__.Process object at 0x0000014F521AC190>
361.72852125441545	arrival	<__main__.Process object at 0x0000014F523B1AD0>
361.72852125441545	departure	<__main__.Process object at 0x0000014F521AC250>
361.74592562084047	swapping	<__main__.Process object at 0x0000014F521AC250>
361.74592562084047	arrival	<__main__.Process object at 0x0000014F523B1C10>
361.74592562084047	departure	<__main__.Process object at 0x0000014F521AC250>
361.80338690544517	arrival	<__main__.Process object at 0x0000014F523B1C90>
361.80338690544517	departure	<__main__.Process object at 0x0000014F521AC390>
361.86569340243665	arrival	<__main__.Process object at 0x0000014F523B1D90>
361.86569340243665	departure	<__main__.Process object at 0x0000014F521A3F90>
361.91770354344004	swapping	<__main__.Process object at 0x0000014F521A3F90>
361.91770354344004	arrival	<__main__.Process object at 0x0000014F523B1E90>
361.91770354344004	departure	<__main__.Process object at 0x0000014F521A3F90>
361.95253362439956	arrival	<__main__.Process object at 0x0000014F523B1F50>
361.95253362439956	departure	<__main__.Process object at 0x0000014F521AC410>
361.9972490714139	arrival	<__main__.Process object at 0x0000014F523B2010>
361.9972490714139	departure	<__main__.Process object at 0x0000014F521AC110>
362.02019655519155	swapping	<__main__.Process object at 0x0000014F521AC110>
362.02019655519155	arrival	<__main__.Process object at 0x0000014F523B2110>
362.02019655519155	departure	<__main__.Process object at 0x0000014F521AC510>
362.04459774535394	arrival	<__main__.Process object at 0x0000014F523B21D0>
362.04459774535394	departure	<__main__.Process object at 0x0000014F521AC110>
362.1419075586882	arrival	<__main__.Process object at 0x0000014F523B2290>
362.1419075586882	departure	<__main__.Process object at 0x0000014F521A3ED0>
362.24102646946153	swapping	<__main__.Process object at 0x0000014F521A3ED0>
362.24102646946153	arrival	<__main__.Process object at 0x0000014F523B2390>
362.24102646946153	departure	<__main__.Process object at 0x0000014F521A3ED0>
362.24457178190875	swapping	<__main__.Process object at 0x0000014F521A3ED0>
362.24457178190875	arrival	<__main__.Process object at 0x0000014F523B2490>
362.24457178190875	departure	<__main__.Process object at 0x0000014F521A3ED0>
362.24961664070435	swapping	<__main__.Process object at 0x0000014F521A3ED0>
362.24961664070435	arrival	<__main__.Process object at 0x0000014F523B2590>
362.24961664070435	departure	<__main__.Process object at 0x0000014F521AC790>
362.25787560944053	swapping	<__main__.Process object at 0x0000014F521AC790>
362.25787560944053	arrival	<__main__.Process object at 0x0000014F523B2690>
362.25787560944053	departure	<__main__.Process object at 0x0000014F521AC790>
362.27245435538765	swapping	<__main__.Process object at 0x0000014F521AC790>
362.27245435538765	arrival	<__main__.Process object at 0x0000014F523B2710>
362.27245435538765	departure	<__main__.Process object at 0x0000014F521AC8D0>
362.3063477678458	swapping	<__main__.Process object at 0x0000014F521AC8D0>
362.3063477678458	arrival	<__main__.Process object at 0x0000014F523B2810>
362.3063477678458	departure	<__main__.Process object at 0x0000014F521AC8D0>
362.3089082488368	arrival	<__main__.Process object at 0x0000014F523B2910>
362.3089082488368	departure	<__main__.Process object at 0x0000014F521AC990>
362.33876331746325	arrival	<__main__.Process object at 0x0000014F523B29D0>
362.33876331746325	departure	<__main__.Process object at 0x0000014F521AC790>
362.3865444439834	arrival	<__main__.Process object at 0x0000014F523B2A90>
362.3865444439834	departure	<__main__.Process object at 0x0000014F521A3ED0>
362.45209874540285	swapping	<__main__.Process object at 0x0000014F521A3ED0>
362.45209874540285	arrival	<__main__.Process object at 0x0000014F523B2BD0>
362.45209874540285	departure	<__main__.Process object at 0x0000014F521A3ED0>
362.4991418171076	arrival	<__main__.Process object at 0x0000014F523B2C50>
362.4991418171076	departure	<__main__.Process object at 0x0000014F521ACA10>
362.5595915684007	arrival	<__main__.Process object at 0x0000014F523B2D50>
362.5595915684007	departure	<__main__.Process object at 0x0000014F521AC850>
362.5880048756996	swapping	<__main__.Process object at 0x0000014F521AC850>
362.5880048756996	arrival	<__main__.Process object at 0x0000014F523B2E50>
362.5880048756996	departure	<__main__.Process object at 0x0000014F521ACB10>
362.59552782158937	swapping	<__main__.Process object at 0x0000014F521ACB10>
362.59552782158937	arrival	<__main__.Process object at 0x0000014F523B2F50>
362.59552782158937	departure	<__main__.Process object at 0x0000014F521ACBD0>
362.62801854491806	swapping	<__main__.Process object at 0x0000014F521ACBD0>
362.62801854491806	arrival	<__main__.Process object at 0x0000014F523B2FD0>
362.62801854491806	departure	<__main__.Process object at 0x0000014F521ACBD0>
362.6547812436248	swapping	<__main__.Process object at 0x0000014F521ACBD0>
362.6547812436248	arrival	<__main__.Process object at 0x0000014F523B30D0>
362.6547812436248	departure	<__main__.Process object at 0x0000014F521ACBD0>
362.65626052601505	arrival	<__main__.Process object at 0x0000014F523B31D0>
362.65626052601505	departure	<__main__.Process object at 0x0000014F521ACB10>
362.7381348416156	arrival	<__main__.Process object at 0x0000014F523B3290>
362.7381348416156	departure	<__main__.Process object at 0x0000014F521ACC90>
362.8051323155886	swapping	<__main__.Process object at 0x0000014F521ACC90>
362.8051323155886	arrival	<__main__.Process object at 0x0000014F523B3350>
362.8051323155886	departure	<__main__.Process object at 0x0000014F521ACC90>
362.8215573763304	arrival	<__main__.Process object at 0x0000014F523B3450>
362.8215573763304	departure	<__main__.Process object at 0x0000014F521AC850>
362.8400644275596	swapping	<__main__.Process object at 0x0000014F521AC850>
362.8400644275596	arrival	<__main__.Process object at 0x0000014F523B3510>
362.8400644275596	departure	<__main__.Process object at 0x0000014F521ACE50>
362.842051954045	arrival	<__main__.Process object at 0x0000014F523B3610>
362.842051954045	departure	<__main__.Process object at 0x0000014F521AC850>
362.8821276423201	swapping	<__main__.Process object at 0x0000014F521AC850>
362.8821276423201	arrival	<__main__.Process object at 0x0000014F523B36D0>
362.8821276423201	departure	<__main__.Process object at 0x0000014F521ACF10>
362.91192292096895	arrival	<__main__.Process object at 0x0000014F523B37D0>
362.91192292096895	departure	<__main__.Process object at 0x0000014F521AC850>
362.95289943586897	arrival	<__main__.Process object at 0x0000014F523B3890>
362.95289943586897	departure	<__main__.Process object at 0x0000014F521ACD10>
363.0644159620444	swapping	<__main__.Process object at 0x0000014F521ACD10>
363.0644159620444	arrival	<__main__.Process object at 0x0000014F523B39D0>
363.0644159620444	departure	<__main__.Process object at 0x0000014F521ACD10>
363.07679538949566	arrival	<__main__.Process object at 0x0000014F523B3A50>
363.07679538949566	departure	<__main__.Process object at 0x0000014F521ACF90>
363.0826941053506	swapping	<__main__.Process object at 0x0000014F521ACF90>
363.0826941053506	arrival	<__main__.Process object at 0x0000014F523B3B90>
363.0826941053506	departure	<__main__.Process object at 0x0000014F521ACF90>
363.0854783777346	swapping	<__main__.Process object at 0x0000014F521ACF90>
363.0854783777346	arrival	<__main__.Process object at 0x0000014F523B3C10>
363.0854783777346	departure	<__main__.Process object at 0x0000014F521ACF90>
363.10046953456515	arrival	<__main__.Process object at 0x0000014F523B3D10>
363.10046953456515	departure	<__main__.Process object at 0x0000014F521AD050>
363.16542457118805	arrival	<__main__.Process object at 0x0000014F523B3DD0>
363.16542457118805	departure	<__main__.Process object at 0x0000014F521AD0D0>
363.21815013702746	swapping	<__main__.Process object at 0x0000014F521AD0D0>
363.21815013702746	arrival	<__main__.Process object at 0x0000014F523B3F10>
363.21815013702746	departure	<__main__.Process object at 0x0000014F521AD190>
363.22997594826677	arrival	<__main__.Process object at 0x0000014F523B3F90>
363.22997594826677	departure	<__main__.Process object at 0x0000014F521AD0D0>
363.2487825396846	arrival	<__main__.Process object at 0x0000014F523B40D0>
363.2487825396846	departure	<__main__.Process object at 0x0000014F521ACDD0>
363.28899665132303	swapping	<__main__.Process object at 0x0000014F521ACDD0>
363.28899665132303	arrival	<__main__.Process object at 0x0000014F523B41D0>
363.28899665132303	departure	<__main__.Process object at 0x0000014F521AD210>
363.297406299905	arrival	<__main__.Process object at 0x0000014F523B4290>
363.297406299905	departure	<__main__.Process object at 0x0000014F521ACDD0>
363.4182949307558	arrival	<__main__.Process object at 0x0000014F523B4350>
363.4182949307558	departure	<__main__.Process object at 0x0000014F521AC5D0>
363.42145249755094	swapping	<__main__.Process object at 0x0000014F521AC5D0>
363.42145249755094	arrival	<__main__.Process object at 0x0000014F523B4450>
363.42145249755094	departure	<__main__.Process object at 0x0000014F521AD2D0>
363.4323857974091	arrival	<__main__.Process object at 0x0000014F523B4510>
363.4323857974091	departure	<__main__.Process object at 0x0000014F521AC5D0>
363.5241175263376	swapping	<__main__.Process object at 0x0000014F521AC5D0>
363.5241175263376	arrival	<__main__.Process object at 0x0000014F523B4610>
363.5241175263376	departure	<__main__.Process object at 0x0000014F521AD350>
363.5335622751144	swapping	<__main__.Process object at 0x0000014F521AD350>
363.5335622751144	arrival	<__main__.Process object at 0x0000014F523B4710>
363.5335622751144	departure	<__main__.Process object at 0x0000014F521AD450>
363.5389553179094	arrival	<__main__.Process object at 0x0000014F523B47D0>
363.5389553179094	departure	<__main__.Process object at 0x0000014F521AD350>
363.5691565064132	arrival	<__main__.Process object at 0x0000014F523B4890>
363.5691565064132	departure	<__main__.Process object at 0x0000014F521AC5D0>
363.64577421703143	arrival	<__main__.Process object at 0x0000014F523B4950>
363.64577421703143	departure	<__main__.Process object at 0x0000014F521AC6D0>
363.7434849179873	swapping	<__main__.Process object at 0x0000014F521AC6D0>
363.7434849179873	arrival	<__main__.Process object at 0x0000014F523B4A50>
363.7434849179873	departure	<__main__.Process object at 0x0000014F521AD510>
363.77216215676776	arrival	<__main__.Process object at 0x0000014F523B4B10>
363.77216215676776	departure	<__main__.Process object at 0x0000014F521AC6D0>
363.79964782666224	swapping	<__main__.Process object at 0x0000014F521AC6D0>
363.79964782666224	arrival	<__main__.Process object at 0x0000014F523B4C10>
363.79964782666224	departure	<__main__.Process object at 0x0000014F521AC6D0>
363.88794605445884	swapping	<__main__.Process object at 0x0000014F521AC6D0>
363.88794605445884	arrival	<__main__.Process object at 0x0000014F523B4D10>
363.88794605445884	departure	<__main__.Process object at 0x0000014F521AC6D0>
363.90292919750163	arrival	<__main__.Process object at 0x0000014F523B4DD0>
363.90292919750163	departure	<__main__.Process object at 0x0000014F521AD650>
363.92071609125844	arrival	<__main__.Process object at 0x0000014F523B4E90>
363.92071609125844	departure	<__main__.Process object at 0x0000014F521AD5D0>
363.9747974493614	swapping	<__main__.Process object at 0x0000014F521AD5D0>
363.9747974493614	arrival	<__main__.Process object at 0x0000014F523B4F90>
363.9747974493614	departure	<__main__.Process object at 0x0000014F521AD710>
363.9779170445425	arrival	<__main__.Process object at 0x0000014F523B5050>
363.9779170445425	departure	<__main__.Process object at 0x0000014F521AD5D0>
364.05002596688524	arrival	<__main__.Process object at 0x0000014F523B5110>
364.11797460850084	arrival	<__main__.Process object at 0x0000014F523B5190>
364.11797460850084	departure	<__main__.Process object at 0x0000014F521AD790>
364.16004375901366	swapping	<__main__.Process object at 0x0000014F521AD790>
364.16004375901366	arrival	<__main__.Process object at 0x0000014F523B5290>
364.16004375901366	departure	<__main__.Process object at 0x0000014F521AD890>
364.19628705906393	arrival	<__main__.Process object at 0x0000014F523B5350>
364.19628705906393	departure	<__main__.Process object at 0x0000014F521AD790>
364.23927834486204	swapping	<__main__.Process object at 0x0000014F521AD790>
364.23927834486204	arrival	<__main__.Process object at 0x0000014F523B5450>
364.23927834486204	departure	<__main__.Process object at 0x0000014F521AD790>
364.24283380422224	arrival	<__main__.Process object at 0x0000014F523B5510>
364.24283380422224	departure	<__main__.Process object at 0x0000014F521AD950>
364.37651795510567	arrival	<__main__.Process object at 0x0000014F523B55D0>
364.41529475264787	arrival	<__main__.Process object at 0x0000014F523B5650>
364.41529475264787	departure	<__main__.Process object at 0x0000014F521ADA50>
364.46203061385216	arrival	<__main__.Process object at 0x0000014F523B5710>
364.52458769851535	arrival	<__main__.Process object at 0x0000014F523B5790>
364.52458769851535	departure	<__main__.Process object at 0x0000014F521ADB10>
364.5306984087325	arrival	<__main__.Process object at 0x0000014F523B5850>
364.9532139429872	arrival	<__main__.Process object at 0x0000014F523B58D0>
364.9532139429872	departure	<__main__.Process object at 0x0000014F521ADC10>
365.07888940169073	arrival	<__main__.Process object at 0x0000014F523B5990>
365.18505156314166	arrival	<__main__.Process object at 0x0000014F523B5A10>
365.18505156314166	departure	<__main__.Process object at 0x0000014F521ADCD0>
365.19329442048604	swapping	<__main__.Process object at 0x0000014F521ADCD0>
365.19329442048604	arrival	<__main__.Process object at 0x0000014F523B5B10>
365.19329442048604	departure	<__main__.Process object at 0x0000014F521ADCD0>
365.2106092732201	arrival	<__main__.Process object at 0x0000014F523B5BD0>
365.2106092732201	departure	<__main__.Process object at 0x0000014F521ADD90>
365.3088974192613	arrival	<__main__.Process object at 0x0000014F523B5C90>
365.331675169817	arrival	<__main__.Process object at 0x0000014F523B5D10>
365.331675169817	departure	<__main__.Process object at 0x0000014F521ADE10>
365.37489308581013	arrival	<__main__.Process object at 0x0000014F523B5DD0>
365.9465873796919	arrival	<__main__.Process object at 0x0000014F523B5E50>
365.9465873796919	departure	<__main__.Process object at 0x0000014F521ADED0>
366.0282348836714	arrival	<__main__.Process object at 0x0000014F523B5F10>
366.32358225755337	arrival	<__main__.Process object at 0x0000014F523B5F90>
366.32358225755337	departure	<__main__.Process object at 0x0000014F521ADF50>
366.35232873648926	arrival	<__main__.Process object at 0x0000014F523B6050>
366.3534564898437	arrival	<__main__.Process object at 0x0000014F523B60D0>
366.3534564898437	departure	<__main__.Process object at 0x0000014F521AE010>
366.41689058568056	arrival	<__main__.Process object at 0x0000014F523B6190>
366.45883024243767	arrival	<__main__.Process object at 0x0000014F523B6210>
366.45883024243767	departure	<__main__.Process object at 0x0000014F521AE090>
366.46268911122246	swapping	<__main__.Process object at 0x0000014F521AE090>
366.46268911122246	arrival	<__main__.Process object at 0x0000014F523B6310>
366.46268911122246	departure	<__main__.Process object at 0x0000014F521AE090>
366.46679534261983	arrival	<__main__.Process object at 0x0000014F523B63D0>
366.46679534261983	departure	<__main__.Process object at 0x0000014F521AE190>
366.4747282940193	arrival	<__main__.Process object at 0x0000014F523B6490>
366.5177546565376	arrival	<__main__.Process object at 0x0000014F523B6510>
366.5177546565376	departure	<__main__.Process object at 0x0000014F521AE250>
366.54721758961153	arrival	<__main__.Process object at 0x0000014F523B65D0>
366.57299859712845	arrival	<__main__.Process object at 0x0000014F523B6650>
366.57299859712845	departure	<__main__.Process object at 0x0000014F521AE310>
366.5943915727723	arrival	<__main__.Process object at 0x0000014F523B6710>
366.71036972653565	arrival	<__main__.Process object at 0x0000014F523B6790>
366.71036972653565	departure	<__main__.Process object at 0x0000014F521AE390>
366.73940870932853	arrival	<__main__.Process object at 0x0000014F523B6850>
366.82829631432764	arrival	<__main__.Process object at 0x0000014F523B68D0>
366.82829631432764	departure	<__main__.Process object at 0x0000014F521AE490>
366.84622854444547	arrival	<__main__.Process object at 0x0000014F523B6990>
366.97086014212914	arrival	<__main__.Process object at 0x0000014F523B6A10>
366.97086014212914	departure	<__main__.Process object at 0x0000014F521AE550>
367.0002569695693	swapping	<__main__.Process object at 0x0000014F521AE550>
367.0002569695693	arrival	<__main__.Process object at 0x0000014F523B6B10>
367.0002569695693	departure	<__main__.Process object at 0x0000014F521AE650>
367.02623446781206	swapping	<__main__.Process object at 0x0000014F521AE650>
367.02623446781206	arrival	<__main__.Process object at 0x0000014F523B6C10>
367.02623446781206	departure	<__main__.Process object at 0x0000014F521AE650>
367.0622905466599	arrival	<__main__.Process object at 0x0000014F523B6CD0>
367.0622905466599	departure	<__main__.Process object at 0x0000014F521AE750>
367.0784775989502	swapping	<__main__.Process object at 0x0000014F521AE750>
367.0784775989502	arrival	<__main__.Process object at 0x0000014F523B6DD0>
367.0784775989502	departure	<__main__.Process object at 0x0000014F521AE750>
367.13202202645294	arrival	<__main__.Process object at 0x0000014F523B6E90>
367.13202202645294	departure	<__main__.Process object at 0x0000014F521AE810>
367.1378534168888	swapping	<__main__.Process object at 0x0000014F521AE810>
367.1378534168888	arrival	<__main__.Process object at 0x0000014F523B6F90>
367.1378534168888	departure	<__main__.Process object at 0x0000014F521AE8D0>
367.14698325331136	arrival	<__main__.Process object at 0x0000014F523B7050>
367.14698325331136	departure	<__main__.Process object at 0x0000014F521AE810>
367.1774146167846	swapping	<__main__.Process object at 0x0000014F521AE810>
367.1774146167846	arrival	<__main__.Process object at 0x0000014F523B7150>
367.1774146167846	departure	<__main__.Process object at 0x0000014F521AE810>
367.19732438667506	swapping	<__main__.Process object at 0x0000014F521AE810>
367.19732438667506	arrival	<__main__.Process object at 0x0000014F523B7250>
367.19732438667506	departure	<__main__.Process object at 0x0000014F521AEA10>
367.19773682410596	arrival	<__main__.Process object at 0x0000014F523B7310>
367.19773682410596	departure	<__main__.Process object at 0x0000014F521AE810>
367.21474499032956	arrival	<__main__.Process object at 0x0000014F523B73D0>
367.21474499032956	departure	<__main__.Process object at 0x0000014F521AE990>
367.2977194960744	swapping	<__main__.Process object at 0x0000014F521AE990>
367.2977194960744	arrival	<__main__.Process object at 0x0000014F523B74D0>
367.2977194960744	departure	<__main__.Process object at 0x0000014F521AEAD0>
367.30178673686606	arrival	<__main__.Process object at 0x0000014F523B7590>
367.30178673686606	departure	<__main__.Process object at 0x0000014F521AE990>
367.30905388470063	swapping	<__main__.Process object at 0x0000014F521AE990>
367.30905388470063	arrival	<__main__.Process object at 0x0000014F523B7690>
367.30905388470063	departure	<__main__.Process object at 0x0000014F521AE990>
367.3146463352204	arrival	<__main__.Process object at 0x0000014F523B7750>
367.3146463352204	departure	<__main__.Process object at 0x0000014F521AEB50>
367.3162923991702	swapping	<__main__.Process object at 0x0000014F521AEB50>
367.3162923991702	arrival	<__main__.Process object at 0x0000014F523B7850>
367.3162923991702	departure	<__main__.Process object at 0x0000014F521AEB50>
367.32673123643076	arrival	<__main__.Process object at 0x0000014F523B7910>
367.32673123643076	departure	<__main__.Process object at 0x0000014F521AEC50>
367.34437020077746	arrival	<__main__.Process object at 0x0000014F523B79D0>
367.34437020077746	departure	<__main__.Process object at 0x0000014F521AE550>
367.3831153390737	swapping	<__main__.Process object at 0x0000014F521AE550>
367.3831153390737	arrival	<__main__.Process object at 0x0000014F523B7AD0>
367.3831153390737	departure	<__main__.Process object at 0x0000014F521AED10>
367.42619523989185	swapping	<__main__.Process object at 0x0000014F521AED10>
367.42619523989185	arrival	<__main__.Process object at 0x0000014F523B7BD0>
367.42619523989185	departure	<__main__.Process object at 0x0000014F521AEDD0>
367.44047865488176	arrival	<__main__.Process object at 0x0000014F523B7C90>
367.44047865488176	departure	<__main__.Process object at 0x0000014F521AED10>
367.4428639378516	swapping	<__main__.Process object at 0x0000014F521AED10>
367.4428639378516	arrival	<__main__.Process object at 0x0000014F523B7D90>
367.4428639378516	departure	<__main__.Process object at 0x0000014F521AEE50>
367.4525647924919	arrival	<__main__.Process object at 0x0000014F523B7E50>
367.4525647924919	departure	<__main__.Process object at 0x0000014F521AED10>
367.4747532307748	arrival	<__main__.Process object at 0x0000014F523B7F10>
367.4747532307748	departure	<__main__.Process object at 0x0000014F521AE550>
367.49553603909806	swapping	<__main__.Process object at 0x0000014F521AE550>
367.49553603909806	arrival	<__main__.Process object at 0x0000014F523C0050>
367.49553603909806	departure	<__main__.Process object at 0x0000014F521AEF10>
367.5240815915143	arrival	<__main__.Process object at 0x0000014F523C0110>
367.5240815915143	departure	<__main__.Process object at 0x0000014F521AE550>
367.5831534221954	arrival	<__main__.Process object at 0x0000014F523C01D0>
367.64398382103263	arrival	<__main__.Process object at 0x0000014F523C0250>
367.64398382103263	departure	<__main__.Process object at 0x0000014F521AEF90>
367.6739763875078	swapping	<__main__.Process object at 0x0000014F521AEF90>
367.6739763875078	arrival	<__main__.Process object at 0x0000014F523C0350>
367.6739763875078	departure	<__main__.Process object at 0x0000014F521AEF90>
367.683672012653	arrival	<__main__.Process object at 0x0000014F523C0410>
367.683672012653	departure	<__main__.Process object at 0x0000014F521AF050>
367.69399556228575	swapping	<__main__.Process object at 0x0000014F521AF050>
367.69399556228575	arrival	<__main__.Process object at 0x0000014F523C0510>
367.69399556228575	departure	<__main__.Process object at 0x0000014F521AF0D0>
367.72053495507686	arrival	<__main__.Process object at 0x0000014F523C05D0>
367.72053495507686	departure	<__main__.Process object at 0x0000014F521AF050>
367.722327655324	swapping	<__main__.Process object at 0x0000014F521AF050>
367.722327655324	arrival	<__main__.Process object at 0x0000014F523C06D0>
367.722327655324	departure	<__main__.Process object at 0x0000014F521AF050>
367.78801135196875	swapping	<__main__.Process object at 0x0000014F521AF050>
367.78801135196875	arrival	<__main__.Process object at 0x0000014F523C07D0>
367.78801135196875	departure	<__main__.Process object at 0x0000014F521AF050>
367.81005582827754	arrival	<__main__.Process object at 0x0000014F523C0890>
367.81005582827754	departure	<__main__.Process object at 0x0000014F521AF190>
367.8568151321371	swapping	<__main__.Process object at 0x0000014F521AF190>
367.8568151321371	arrival	<__main__.Process object at 0x0000014F523C0990>
367.8568151321371	departure	<__main__.Process object at 0x0000014F521AF310>
367.8784127440746	arrival	<__main__.Process object at 0x0000014F523C0A50>
367.8784127440746	departure	<__main__.Process object at 0x0000014F521AF190>
367.9298709175145	arrival	<__main__.Process object at 0x0000014F523C0B10>
367.9298709175145	departure	<__main__.Process object at 0x0000014F521AF210>
368.0302901990292	swapping	<__main__.Process object at 0x0000014F521AF210>
368.0302901990292	arrival	<__main__.Process object at 0x0000014F523C0C10>
368.0302901990292	departure	<__main__.Process object at 0x0000014F521AF210>
368.083905197782	arrival	<__main__.Process object at 0x0000014F523C0CD0>
368.083905197782	departure	<__main__.Process object at 0x0000014F521AF3D0>
368.1380602127291	arrival	<__main__.Process object at 0x0000014F523C0D90>
368.26558764697296	arrival	<__main__.Process object at 0x0000014F523C0E10>
368.26558764697296	departure	<__main__.Process object at 0x0000014F521AF4D0>
368.27354827887854	arrival	<__main__.Process object at 0x0000014F523C0ED0>
368.4062056118742	arrival	<__main__.Process object at 0x0000014F523C0F50>
368.4062056118742	departure	<__main__.Process object at 0x0000014F521AF590>
368.41810135285044	swapping	<__main__.Process object at 0x0000014F521AF590>
368.41810135285044	arrival	<__main__.Process object at 0x0000014F523C1050>
